time_hr,vol_base_m3,vol_top_m3,vol_total_m3,cum_entrained_m3,cum_stripped_m3,cum_base_loss_m3,max_ppm_z,p95_ppm_z,area_danger_km2,area_lethal_km2,pop_danger,pop_lethal,expected_fatalities,front_danger_m,front_lethal_m,front_base_m,front_top_m,centroid_base_x,centroid_base_y,centroid_top_x,centroid_top_y,centroid_total_x,centroid_total_y,mean_exposure_min,max_exposure_min,mean_Pdeath,max_Pdeath,wind_u_mps,wind_v_mps,wind_mag_mps,K_base_m2ps,K_top_m2ps,entrain_rate_1ps,strip_coeff_1ps_per_mps,base_background_loss_1ps,S1,z_human_m,h_cap_m,released_volume_STP_m3,eruption_radius_m,Ri_source
2.0,162434727936.0,30057893888.0,192492650496.0,43963162688.0,13905263872.0,2919890944.0,1000000.0,420.0,61.4375,60.9375,14111.8369140625,13864.36328125,13857.2158203125,8806.957476904268,8782.084035125148,5344.389581607988,12313.610356024752,736083.9305292421,9777722.851318374,735992.627041804,9779441.528485691,736069.6558034664,9777991.23665069,0.061324119567871094,155.0,0.0005450199241749942,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
2.1666666666666665,158572412928.0,31098236928.0,189670653952.0,46856158464.0,15757909248.0,3112058880.0,1000000.0,420.0,63.5625,62.875,14373.0517578125,14072.640625,14251.9541015625,9086.390922693125,9055.385138137417,5344.389581607988,12811.127975318957,736089.6034680626,9777723.389445797,736001.1420364734,9779571.083974713,736075.0906883774,9778026.341981828,0.06706486642360687,165.0,0.0005639189621433616,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
2.3333333333333335,154855833600.0,32012228608.0,186868072448.0,49680969792.0,17668738304.0,3299688448.0,1000000.0,420.0,67.125,66.3125,14768.6708984375,14449.7255859375,14474.5869140625,9552.4865872714,9552.4865872714,5344.389581607988,13308.831654206164,736094.8549252033,9777723.894214705,736008.932235448,9779698.438698575,736080.1212927334,9778062.161989463,0.07606484740972519,180.0,0.0005933064385317266,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
2.5,151269654528.0,32809590784.0,184079253504.0,52440058112.0,19630464256.0,3482927104.0,1000000.0,420.0,69.875,68.1875,14945.568359375,14357.7431640625,14433.5966796875,10000.0,9801.147891956329,5396.758286230725,13806.701271484077,736099.759754036,9777724.377789244,736016.1568708915,9779823.599612152,736084.8562486232,9778098.536874078,0.0823371410369873,190.0,0.0006121328915469348,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
2.6666666666666665,147801948160.0,33499269120.0,181301215232.0,55135646176.0,21636373760.0,3661938688.0,1000000.0,420.0,73.125,72.0625,14823.240234375,14300.9921875,14396.2802734375,10298.664962022991,10277.402395547233,5550.900827793629,14304.719500919968,736104.3725204914,9777724.848931035,736022.8514619733,9779946.638691107,736089.312527084,9778135.370063363,0.0921204686164856,205.0,0.0006448649219237268,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
2.8333333333333335,144443179008.0,34089488384.0,178532646912.0,57769768192.0,23680277760.0,3836887040.0,1000000.0,420.0,75.25,73.9375,14663.8046875,14229.326171875,14326.0517578125,10574.1429912783,10547.511554864494,5550.900827793629,14802.871343087461,736108.7572229783,9777725.297414897,736029.1321915026,9780067.556862645,736093.5667695726,9778172.525136732,0.09887954592704773,215.0,0.0006633168086409569,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
3.0,141185564672.0,34587860992.0,175773401088.0,60344306240.0,25756439808.0,4007870464.0,1000000.0,420.0,78.375,77.25,14584.302734375,14298.8662109375,14415.8251953125,11045.36101718726,11025.538535599973,5550.900827793629,15301.143748099355,736112.9275007095,9777725.739913015,736035.0331714333,9780186.399306498,736097.6111690049,9778209.928838009,0.10937347263097763,230.0,0.0006919583538547158,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
3.1666666666666665,138022617088.0,35001425920.0,173024051200.0,62861016352.0,27859584256.0,4175003648.0,1000000.0,420.0,80.3125,79.1875,14555.833984375,14056.673828125,14402.8671875,11319.23142267177,11294.356998076517,5590.169943749474,15781.71410208663,736116.9291488132,9777726.164313102,736040.600853502,9780303.193190098,736101.4912320562,9778247.475408735,0.11658856272697449,240.0,0.0007108295685611665,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
3.3333333333333335,134948888576.0,35336712192.0,170285613056.0,65321548736.0,29984830720.0,4338434048.0,1000000.0,420.0,83.5,82.125,14640.1083984375,14076.70703125,14250.869140625,11792.476415070754,11760.633486339075,5590.169943749474,16280.740155164936,736120.7617132057,9777726.586684734,736045.8982804088,9780417.946854223,736105.220898167,9778285.086523987,0.12780708074569702,255.0,0.0007366034551523626,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
3.5,131959611392.0,35599790080.0,167559397376.0,67727462464.0,32127677696.0,4498202624.0,1000000.0,420.0,85.6875,84.1875,14516.1806640625,14150.484375,14299.830078125,12041.594578792296,12023.414656411049,5590.169943749474,16766.782637107215,736124.4488414137,9777727.002963101,736050.9189633336,9780530.71014922,736108.83257007,9778322.676437125,0.13553974032402039,265.0,0.0007551724556833506,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
