time_min,time_hr,vol_base_geom_m3,mass_base_kg,mass_top_kg,cum_entrained_kg,cum_stripped_kg,cum_base_loss_kg,max_ppm_z,p95_ppm_z,area_danger_km2,area_lethal_km2,pop_danger,pop_lethal,expected_fatalities,max_flow_speed_mps,mean_exposure_min,max_exposure_min,max_Pdeath
630.0,10.5,2974202624.0,517017504.0,91766024.0,4807444026.192383,4715702981.78125,160245196.14471105,56916.55078125,420.0,99.0625,0.0,18.83264923095703,0.0,1.8156722784042358,9.023378372192383,15.651121139526367,633.0,0.11201773583889008
635.0,10.583333333333334,2974220032.0,507492224.0,90076008.0,4816664438.786133,4726613693.78125,160552537.59676886,55429.109375,420.0,2.5625,0.0,2.9774107933044434,0.0,1.2817143201828003,8.940502166748047,15.777729034423828,639.0,0.08451081812381744
640.0,10.666666666666666,2974236416.0,498139872.0,88417016.0,4825714954.172852,4737323509.78125,160854215.9120641,53987.09765625,420.0,0.75,0.0,0.10999750345945358,0.0,0.898999810218811,8.858087539672852,15.902793884277344,645.0,0.06298676133155823
645.0,10.75,2974253824.0,488960064.0,86788496.0,4834598676.477539,4747835733.78125,161150334.5610189,53281.078125,420.0,0.375,0.0,0.10999750345945358,0.0,0.7512940168380737,8.776482582092285,15.964808464050293,648.0,0.05413082242012024
650.0,10.833333333333334,2974270464.0,479954592.0,85189960.0,4843318731.655273,4758154349.78125,161440997.73682833,51900.3203125,420.0,0.1875,0.0,7.548986435956806e-11,0.0,0.5227693319320679,8.695842742919922,16.08776092529297,654.0,0.039663586765527725
655.0,10.916666666666666,2974287616.0,471114880.0,83620864.0,4851878194.597656,4768283229.78125,161726307.9376899,50561.08203125,420.0,0.0625,0.0,0.0,0.0,0.36221373081207275,8.615490913391113,16.209392547607422,660.0,0.028790932148694992
660.0,11.0,2974305536.0,462435552.0,82080640.0,4860279987.953125,4778225941.78125,162006362.58187744,49905.89453125,420.0,0.0,0.0,0.0,0.0,0.3010844588279724,8.53682804107666,16.26970672607422,663.0,0.02444700337946415
665.0,11.083333333333334,2974324480.0,453913984.0,80568768.0,4868526975.578125,4787984997.78125,162281257.12941435,48625.67578125,420.0,0.0,0.0,0.0,0.0,0.20750270783901215,8.458303451538086,16.389202117919922,669.0,0.017529156059026718
670.0,11.166666666666666,2974344448.0,445548128.0,79084664.0,4876621977.975586,4797564549.78125,162551085.59615862,47383.8125,420.0,0.0,0.0,0.0,0.0,0.1426546573638916,8.380328178405762,16.50734519958496,675.0,0.012484664097428322
675.0,11.25,2974361856.0,437339296.0,77627840.0,4884567797.478027,4806967213.78125,162815941.39054206,46775.73046875,420.0,0.0,0.0,0.0,0.0,0.11818462610244751,8.303234100341797,16.565818786621094,678.0,0.010509331710636616
680.0,11.333333333333334,2974376448.0,429285952.0,76197880.0,4892367273.368652,4816196933.78125,163075919.1544304,45586.55859375,420.0,0.0,0.0,0.0,0.0,0.08103146404027939,8.226730346679688,16.681682586669922,684.0,0.007417354267090559
685.0,11.416666666666666,2974392064.0,421379264.0,74794304.0,4900023114.858398,4825256701.78125,163331109.1919883,44431.83203125,420.0,0.0,0.0,0.0,0.0,0.05549515038728714,8.150979995727539,16.79572868347168,690.0,0.0052102976478636265
690.0,11.5,2974410496.0,413616128.0,73416568.0,4907537929.805176,4834149445.78125,163581598.43081504,43866.5703125,420.0,0.0,0.0,0.0,0.0,0.04591376334428787,8.076168060302734,16.852001190185547,693.0,0.0043595414608716965
695.0,11.583333333333334,2974427136.0,405994432.0,72064176.0,4914914284.569824,4842878245.78125,163827472.41446027,42761.3671875,420.0,0.0,0.0,0.0,0.0,0.03141861781477928,8.001799583435059,16.962942123413086,699.0,0.0030451121274381876
700.0,11.666666666666666,2974440448.0,398511360.0,70736608.0,4922154695.931641,4851445957.78125,164068815.03506434,41687.6328125,420.0,0.0,0.0,0.0,0.0,0.021496325731277466,7.928128242492676,17.071273803710938,705.0,0.002120805438607931
705.0,11.75,2974452224.0,391167840.0,69433432.0,4929261663.875488,4859856181.78125,164305709.623356,41161.65625,420.0,0.0,0.0,0.0,0.0,0.01778450608253479,7.8551411628723145,17.12427520751953,708.0,0.0017679751617833972
710.0,11.833333333333334,2974462976.0,383964096.0,68154248.0,4936237710.444336,4868111541.78125,164538240.24605882,40133.16015625,420.0,0.0,0.0,0.0,0.0,0.012180439196527004,7.782895088195801,17.227888107299805,714.0,0.0012274590553715825
715.0,11.916666666666666,2974478336.0,376893952.0,66898652.0,4943085301.5546875,4876214853.78125,164766489.09829023,39131.10546875,420.0,0.0,0.0,0.0,0.0,0.008351675234735012,7.711106300354004,17.3278751373291,720.0,0.0008502372656948864
720.0,12.0,2974498048.0,369951200.0,65666192.0,4949806782.012695,4884168813.78125,164990534.33925146,38641.25,420.0,0.0,0.0,0.0,0.0,0.006919723469763994,7.640254974365234,17.37648582458496,723.0,0.0007075536996126175
725.0,12.083333333333334,2974519296.0,363134880.0,64456420.0,4956404426.523926,4891976341.78125,165210451.79076076,37682.20703125,420.0,0.0,0.0,0.0,0.0,0.004755628760904074,7.569608688354492,17.470701217651367,729.0,0.000489856640342623
730.0,12.166666666666666,2974537984.0,356443232.0,63268928.0,4962880507.502441,4899639825.78125,165426317.1994779,36750.34375,420.0,0.0,0.0,0.0,0.0,0.003272097557783127,7.499884605407715,17.559406280517578,735.0,0.00033919463749043643
735.0,12.25,2974552832.0,349872672.0,62103284.0,4969237229.087402,4907162293.78125,165638204.03415096,36293.81640625,420.0,0.0,0.0,0.0,0.0,0.0027159543242305517,7.430690765380859,17.601131439208984,738.0,0.00028225115966051817
740.0,12.333333333333334,2974564352.0,343424672.0,60959044.0,4975476776.759766,4914546017.78125,165846185.14369962,35399.5625,420.0,0.0,0.0,0.0,0.0,0.0018739630468189716,7.362252235412598,17.676795959472656,744.0,0.00019552651792764664
745.0,12.416666666666666,2974574080.0,337100896.0,59835916.0,4981601381.549316,4921793805.78125,166050334.89341813,34528.76953125,420.0,0.0,0.0,0.0,0.0,0.0012948015937581658,7.294585227966309,17.73339080810547,750.0,0.00013551955635193735
750.0,12.5,2974583552.0,330893728.0,58733552.0,4987613219.982422,4928907885.78125,166250725.8338343,34101.47265625,420.0,0.0,0.0,0.0,0.0,0.0010770374210551381,7.227489948272705,17.747119903564453,753.0,0.00011283453204669058
755.0,12.583333333333334,2974596608.0,324800128.0,57651544.0,4993514349.702148,4935890965.78125,166447426.5514836,33266.0546875,420.0,0.0,0.0,0.0,0.0,0.0007462157518602908,7.1608099937438965,17.748716354370117,759.0,7.837261364329606e-05
760.0,12.666666666666666,2974612480.0,318817120.0,56589496.0,4999306796.716309,4942745441.78125,166640504.57916293,32452.978515625,420.0,0.0,0.0,0.0,0.0,0.0005185036570765078,7.094908237457275,17.748926162719727,765.0,5.452815821627155e-05
765.0,12.75,2974631168.0,312941984.0,55547008.0,5004992520.409668,4949473741.78125,166830025.22827348,32054.724609375,420.0,0.0,0.0,0.0,0.0,0.000432920060120523,7.029392719268799,17.74896240234375,768.0,4.5518776460085064e-05
770.0,12.833333333333334,2974649856.0,307174432.0,54523688.0,5010573458.202637,4956078425.78125,167016053.07695526,31274.60546875,420.0,0.0,0.0,0.0,0.0,0.0003027942148037255,6.964581489562988,17.74901008605957,774.0,3.1778818083694205e-05
775.0,12.916666666666666,2974665728.0,301512768.0,53519180.0,5016051538.498535,4962561113.78125,167198652.40598932,30515.5234375,420.0,0.0,0.0,0.0,0.0,0.00021275288600008935,6.900470733642578,17.749027252197266,774.0,2.224359559477307e-05
780.0,13.0,2974677504.0,295953952.0,52533136.0,5021428634.967285,4968924417.78125,167377885.6687196,30143.3359375,420.0,0.0,0.0,0.0,0.0,0.00017869511793833226,6.836852550506592,17.749032974243164,774.0,1.862597855506465e-05
785.0,13.083333333333334,2974686976.0,290500896.0,51565216.0,5026706613.787109,4975170433.78125,167553815.07049397,29413.859375,420.0,0.0,0.0,0.0,0.0,0.00012656283797696233,6.773771286010742,17.749032974243164,774.0,1.2960277672391385e-05
790.0,13.166666666666666,2974695936.0,285154528.0,50615184.0,5031887408.431152,4981301445.78125,167726505.05895358,28702.255859375,420.0,0.0,0.0,0.0,0.0,9.01447783689946e-05,6.711381435394287,17.749032974243164,774.0,9.041229532158468e-06
795.0,13.25,2974707200.0,279905504.0,49682756.0,5036972853.913574,4987319473.78125,167896016.8011755,28353.71484375,420.0,0.0,0.0,0.0,0.0,7.625122088938951e-05,6.649393558502197,17.749032974243164,774.0,7.562072823930066e-06
800.0,13.333333333333334,2974722304.0,274750176.0,48767548.0,5041964661.233398,4993226741.78125,168062407.32816282,27670.783203125,420.0,0.0,0.0,0.0,0.0,5.4818683565827087e-05,6.588006973266602,17.749032974243164,774.0,5.30555962541257e-06
805.0,13.416666666666666,2974739712.0,269688960.0,47869204.0,5046864517.520508,4999024849.78125,168225732.87688565,27005.16796875,420.0,0.0,0.0,0.0,0.0,3.966266376664862e-05,6.5272111892700195,17.749032974243164,774.0,3.735226300705108e-06
810.0,13.5,2974757376.0,264720544.0,46987416.0,5051674113.198242,5004716353.78125,168386049.79400417,26679.52734375,420.0,0.0,0.0,0.0,0.0,3.3825315767899156e-05,6.4670491218566895,17.749032974243164,774.0,3.1396780286740977e-06
815.0,13.583333333333334,2974773248.0,259841888.0,46121852.0,5056395085.333496,5010302933.78125,168543412.6465848,26039.9765625,420.0,0.0,0.0,0.0,0.0,2.4744254915276542e-05,6.407487869262695,17.749032974243164,774.0,2.22372000280302e-06
820.0,13.666666666666666,2974786304.0,255052768.0,45272192.0,5061029044.879883,5015786677.78125,168697875.13295907,25418.115234375,420.0,0.0,0.0,0.0,0.0,1.825517028919421e-05,6.3481292724609375,17.749032974243164,774.0,1.582375489306287e-06
825.0,13.75,2974798848.0,250354656.0,44438180.0,5065577620.370605,5021169169.78125,168849491.53652537,25112.955078125,420.0,0.0,0.0,0.0,0.0,1.5734893167973496e-05,6.289756774902344,17.749032974243164,774.0,1.3367008477871423e-06
830.0,13.833333333333334,2974808576.0,245743040.0,43619548.0,5070042414.6484375,5026452537.78125,168998315.2838286,24513.994140625,420.0,0.0,0.0,0.0,0.0,1.1780745808209758e-05,6.231673717498779,17.749032974243164,774.0,9.566518883730168e-07
835.0,13.916666666666666,2974817792.0,241215728.0,42815992.0,5074424959.07373,5031638945.78125,169144397.42018315,23930.30078125,420.0,0.0,0.0,0.0,0.0,8.919168067222927e-06,6.1740312576293945,17.749032974243164,774.0,6.875702638353687e-07
840.0,14.0,2974830848.0,236770496.0,42027220.0,5078726753.560547,5036729501.78125,169287787.9415144,23643.759765625,420.0,0.0,0.0,0.0,0.0,7.796582394803409e-06,6.117046356201172,17.749032974243164,774.0,5.837541152686754e-07
845.0,14.083333333333334,2974847744.0,232406560.0,41252952.0,5082949263.387695,5041726373.78125,169428535.68843403,23082.22265625,420.0,0.0,0.0,0.0,0.0,6.018508429406211e-06,6.060469627380371,17.749032974243164,774.0,4.223132634706417e-07
850.0,14.166666666666666,2974864896.0,228123824.0,40492920.0,5087093953.285156,5046631217.78125,169566689.48600283,22535.951171875,420.0,0.0,0.0,0.0,0.0,4.716547209682176e-06,6.0045084953308105,17.749032974243164,774.0,3.070637717428326e-07
855.0,14.25,2974879232.0,223921936.0,39746900.0,5091162283.473389,5051445525.78125,169702298.00587985,22267.65625,420.0,0.0,0.0,0.0,0.0,4.201187039143406e-06,5.949065685272217,17.749032974243164,774.0,2.622169574806321e-07
860.0,14.333333333333334,2974893312.0,219797952.0,39014640.0,5095155686.148926,5056171257.78125,169835408.98771656,21740.935546875,420.0,0.0,0.0,0.0,0.0,3.3773694667615928e-06,5.894115447998047,17.749032974243164,774.0,1.918297556358084e-07
865.0,14.416666666666666,2974906368.0,215748448.0,38295888.0,5099075530.289551,5060810033.78125,169966068.06373876,21227.62109375,420.0,0.0,0.0,0.0,0.0,2.7666114874591585e-06,5.839665412902832,17.749032974243164,774.0,1.4098868916789797e-07
870.0,14.5,2974919680.0,211772240.0,37590356.0,5102923141.577148,5065363249.78125,170094319.42216495,20975.896484375,420.0,0.0,0.0,0.0,0.0,2.522283693906502e-06,5.785715579986572,17.749032974243164,774.0,1.2108246494335617e-07
875.0,14.583333333333334,2974932224.0,207869216.0,36897792.0,5106699842.422852,5069832505.78125,170220207.14212427,20482.31640625,420.0,0.0,0.0,0.0,0.0,2.1279768134263577e-06,5.732316493988037,17.749032974243164,774.0,8.963397135630657e-08
880.0,14.666666666666666,2974943744.0,204037584.0,36217952.0,5110406930.705811,5074219521.78125,170343774.4858964,20000.65234375,420.0,0.0,0.0,0.0,0.0,1.8317367675990681e-06,5.679419994354248,17.749032974243164,774.0,6.664153318070021e-08
885.0,14.75,2974956800.0,200279072.0,35550616.0,5114045704.188477,5078525745.78125,170465064.71157113,19764.568359375,420.0,0.0,0.0,0.0,0.0,1.712130028863612e-06,5.626904487609863,17.749032974243164,774.0,5.756917786925442e-08
890.0,14.833333333333334,2974971136.0,196591424.0,34895592.0,5117617470.581543,5082752373.78125,170584121.40850714,19300.96484375,420.0,0.0,0.0,0.0,0.0,1.5174480267887702e-06,5.574871063232422,17.749032974243164,774.0,4.3103131730504174e-08
895.0,14.916666666666666,2974984960.0,192970128.0,34252648.0,5121123458.990234,5086901357.78125,170700985.5464084,18849.462890625,420.0,0.0,0.0,0.0,0.0,1.3693662594960188e-06,5.5233073234558105,17.749032974243164,774.0,3.243296831101361e-08
900.0,15.0,2974999552.0,189414240.0,33621548.0,5124564851.86499,5090973789.78125,170815696.53889382,18627.90234375,420.0,0.0,0.0,0.0,0.0,1.308980017711292e-06,5.4721760749816895,17.749032974243164,774.0,2.8181695199691603e-08
905.0,15.083333333333334,2975015168.0,185923712.0,33002072.0,5127942828.428711,5094971419.78125,170928293.69371784,18193.529296875,420.0,0.0,0.0,0.0,0.0,1.209744141306146e-06,5.421525478363037,17.749032974243164,774.0,2.1358252055847515e-08
910.0,15.166666666666666,2975030016.0,182496864.0,32393998.0,5131258550.478027,5098895203.78125,171038815.73583937,17769.58203125,420.0,0.0,0.0,0.0,0.0,1.1332888334436575e-06,5.3714280128479,17.749032974243164,774.0,1.6257946100495246e-08
915.0,15.25,2975042560.0,179132352.0,31797102.0,5134513150.217529,5102746743.78125,171147300.4048085,17561.42578125,420.0,0.0,0.0,0.0,0.0,1.1018223631253932e-06,5.321866035461426,17.749032974243164,774.0,1.42077256626294e-08
920.0,15.333333333333334,2975055104.0,175831856.0,31211192.0,5137707759.892578,5106527301.78125,171253785.4415414,17152.189453125,420.0,0.0,0.0,0.0,0.0,1.0496530649106717e-06,5.272716045379639,17.749032974243164,774.0,1.0882966527958615e-08
925.0,15.416666666666666,2975067392.0,172594704.0,30636106.0,5140843536.896484,5110238287.78125,171358309.425265,16753.75,420.0,0.0,0.0,0.0,0.0,1.0089866009366233e-06,5.223874568939209,17.749032974243164,774.0,8.378178151247084e-09
930.0,15.5,2975079680.0,169416720.0,30071660.0,5143921581.864258,5113880795.78125,171460909.04298022,16558.626953125,420.0,0.0,0.0,0.0,0.0,9.92100922303507e-07,5.175500869750977,17.749032974243164,774.0,7.365535736880702e-09
935.0,15.583333333333334,2975092736.0,166295824.0,29517638.0,5146942937.668945,5117456209.78125,171561619.05666438,16175.0830078125,420.0,0.0,0.0,0.0,0.0,9.638545179768698e-07,5.127657890319824,17.749032974243164,774.0,5.7099351913336704e-09
940.0,15.666666666666666,2975105792.0,163231744.0,28973818.0,5149908628.952393,5120965815.78125,171660473.62008852,15801.2216796875,420.0,0.0,0.0,0.0,0.0,9.415585395800008e-07,5.080057144165039,17.749032974243164,774.0,4.447114232419835e-09
945.0,15.75,2975119104.0,160223504.0,28440012.0,5152819670.852539,5124410667.78125,171757506.57113728,15618.2001953125,420.0,0.0,0.0,0.0,0.0,9.322148457613366e-07,5.0331244468688965,17.749032974243164,774.0,3.932425496344649e-09
950.0,15.833333333333334,2975133184.0,157270272.0,27916026.0,5155677059.825684,5127792069.78125,171852751.1241833,15258.1162109375,420.0,0.0,0.0,0.0,0.0,9.164464245259296e-07,4.986708164215088,17.749032974243164,774.0,3.0834077513475222e-09
955.0,15.916666666666666,2975148544.0,154370832.0,27401662.0,5158481776.340576,5131111119.78125,171946239.96086726,14906.595703125,420.0,0.0,0.0,0.0,0.0,9.038656116899801e-07,4.940661430358887,17.749032974243164,774.0,2.4279098731483373e-09
960.0,16.0,2975163136.0,151524880.0,26896754.0,5161234781.800293,5134369069.78125,172038005.1271008,14733.8154296875,420.0,0.0,0.0,0.0,0.0,8.985512067738455e-07,4.895030975341797,17.749032974243164,774.0,2.15757545163342e-09
965.0,16.083333333333332,2975177728.0,148734464.0,26401152.0,5163937058.315674,5137567059.78125,172128079.35948217,14394.583984375,420.0,0.0,0.0,0.0,0.0,8.895104883777094e-07,4.849714756011963,17.749032974243164,774.0,1.7093800819267813e-09
970.0,16.166666666666668,2975192320.0,145996896.0,25914726.0,5166589589.961914,5140706075.78125,172216495.4600538,14064.103515625,420.0989074707031,0.0,0.0,0.0,0.0,8.822129302643589e-07,4.8047919273376465,17.749032974243164,774.0,1.3605567783514516e-09
975.0,16.25,2975205888.0,143309040.0,25437310.0,5169193293.849365,5143787253.78125,172303283.9982379,13901.7490234375,420.1861877441406,0.0,0.0,0.0,0.0,8.79104277373699e-07,4.760331630706787,17.749032974243164,774.0,1.2156361473003585e-09
980.0,16.333333333333332,2975218688.0,140669584.0,24968712.0,5171749053.726074,5146811705.78125,172388474.4321222,13583.18359375,420.1861877441406,0.0,0.0,0.0,0.0,8.737719099372043e-07,4.7162981033325195,17.749032974243164,774.0,9.73666480774682e-10
985.0,16.416666666666668,2975233280.0,138077840.0,24508746.0,5174257732.662842,5149780389.78125,172472095.53016758,13272.998046875,420.1861877441406,0.0,0.0,0.0,0.0,8.694190682945191e-07,4.6727471351623535,17.749032974243164,774.0,7.834686233110233e-10
990.0,16.5,2975247104.0,135533280.0,24057248.0,5176720185.831543,5152694371.78125,172554175.79757446,13120.697265625,420.1861877441406,0.0,0.0,0.0,0.0,8.67547498728527e-07,4.629580974578857,17.749032974243164,774.0,7.038564175942952e-10
995.0,16.583333333333332,2975260672.0,133035264.0,23614050.0,5179137255.406006,5155554731.78125,172634743.30647147,12821.49609375,420.1861877441406,0.0,0.0,0.0,0.0,8.643128239782527e-07,4.586732864379883,17.749032974243164,774.0,5.697572413865259e-10
1000.0,16.666666666666668,2975273984.0,130583784.0,23179000.0,5181509778.458252,5158362447.78125,172713825.95836177,12529.9287109375,420.1861877441406,0.0,0.0,0.0,0.0,8.616474929112883e-07,4.544247150421143,17.749032974243164,774.0,4.63200811040565e-10
1005.0,16.75,2975286016.0,128178440.0,22751972.0,5183838592.510742,5161118333.78125,172791451.67024034,12386.7509765625,420.1861877441406,0.0,0.0,0.0,0.0,8.604927757005498e-07,4.502249717712402,17.749032974243164,774.0,4.1825742869150417e-10
1010.0,16.833333333333332,2975297536.0,125817144.0,22332818.0,5186124508.829102,5163823525.78125,172867647.48366192,12105.2373046875,420.1861877441406,0.0,0.0,0.0,0.0,8.584830197833071e-07,4.460632801055908,17.749032974243164,774.0,3.419502458967827e-10
1015.0,16.916666666666668,2975310592.0,123498928.0,21921382.0,5188368310.55127,5166478881.78125,172942439.50315824,11830.0537109375,420.1861877441406,0.0,0.0,0.0,0.0,8.568099474359769e-07,4.419386386871338,17.749032974243164,774.0,2.80563905441511e-10
1020.0,17.0,2975327232.0,121223024.0,21517520.0,5190570766.098145,5169085183.78125,173015853.34185573,11695.2548828125,420.1861877441406,0.0,0.0,0.0,0.0,8.560795663470344e-07,4.378533363342285,17.749032974243164,774.0,2.545587074465061e-10
1025.0,17.083333333333332,2975342848.0,118988568.0,21121080.0,5192732628.42627,5171643561.78125,173087914.0986072,11430.498046875,420.1861877441406,0.0,0.0,0.0,0.0,8.547992251806136e-07,4.33807897567749,17.749032974243164,774.0,2.1014867623847522e-10
1030.0,17.166666666666668,2975356672.0,116796056.0,20731934.0,5194854646.366455,5174154765.78125,173158646.73319432,11172.4443359375,420.1861877441406,0.0,0.0,0.0,0.0,8.537234066352539e-07,4.297944068908691,17.749032974243164,774.0,1.741833899338019e-10
